Date           ,Price          ,SuperTrend     ,LowerBand      ,UpperBand      
2021-06-05 20:00:00 -0400 EDT,35512.40       ,false          ,NaN            ,43886.59       
2021-06-06 20:00:00 -0400 EDT,35818.94       ,false          ,NaN            ,42713.57       
2021-06-07 20:00:00 -0400 EDT,33573.95       ,false          ,NaN            ,41845.05       
2021-06-08 20:00:00 -0400 EDT,33371.96       ,false          ,NaN            ,38949.23       
2021-06-09 20:00:00 -0400 EDT,37374.83       ,false          ,NaN            ,38949.23       
2021-06-10 20:00:00 -0400 EDT,36641.34       ,false          ,NaN            ,38949.23       
2021-06-11 20:00:00 -0400 EDT,37307.79       ,false          ,NaN            ,38949.23       
2021-06-12 20:00:00 -0400 EDT,35467.48       ,false          ,NaN            ,38949.23       
2021-06-13 20:00:00 -0400 EDT,39024.19       ,true           ,29580.91       ,NaN            
2021-06-14 20:00:00 -0400 EDT,40532.27       ,true           ,32697.77       ,NaN            
2021-06-15 20:00:00 -0400 EDT,40155.85       ,true           ,33741.53       ,NaN            
2021-06-16 20:00:00 -0400 EDT,38333.40       ,true           ,33741.53       ,NaN            
2021-06-17 20:00:00 -0400 EDT,38043.20       ,true           ,33741.53       ,NaN            
2021-06-18 20:00:00 -0400 EDT,35747.04       ,true           ,33741.53       ,NaN            
2021-06-19 20:00:00 -0400 EDT,35505.19       ,true           ,33741.53       ,NaN            
2021-06-20 20:00:00 -0400 EDT,35594.47       ,true           ,33741.53       ,NaN            
2021-06-21 20:00:00 -0400 EDT,31694.39       ,false          ,NaN            ,40125.16       
2021-06-22 20:00:00 -0400 EDT,32482.13       ,false          ,NaN            ,38178.47       
2021-06-23 20:00:00 -0400 EDT,33673.61       ,false          ,NaN            ,38178.47       
2021-06-24 20:00:00 -0400 EDT,34673.63       ,false          ,NaN            ,38178.47       
2021-06-25 20:00:00 -0400 EDT,31595.54       ,false          ,NaN            ,38178.47       
2021-06-26 20:00:00 -0400 EDT,32216.74       ,false          ,NaN            ,38178.47       
2021-06-27 20:00:00 -0400 EDT,34669.65       ,false          ,NaN            ,38178.47       
2021-06-28 20:00:00 -0400 EDT,34473.99       ,false          ,NaN            ,38178.47       
2021-06-29 20:00:00 -0400 EDT,35832.54       ,false          ,NaN            ,38178.47       
2021-06-30 20:00:00 -0400 EDT,35021.46       ,false          ,NaN            ,38178.47       
2021-07-01 20:00:00 -0400 EDT,33511.85       ,false          ,NaN            ,38178.47       
2021-07-02 20:00:00 -0400 EDT,33815.53       ,false          ,NaN            ,38178.47       
2021-07-03 20:00:00 -0400 EDT,34742.48       ,false          ,NaN            ,38178.47       
2021-07-04 20:00:00 -0400 EDT,35298.71       ,false          ,NaN            ,38178.47       
2021-07-05 20:00:00 -0400 EDT,33687.18       ,false          ,NaN            ,38178.47       
2021-07-06 20:00:00 -0400 EDT,34169.18       ,false          ,NaN            ,38178.47       
2021-07-07 20:00:00 -0400 EDT,33862.34       ,false          ,NaN            ,38178.47       
2021-07-08 20:00:00 -0400 EDT,32866.32       ,false          ,NaN            ,37443.20       
2021-07-09 20:00:00 -0400 EDT,33796.02       ,false          ,NaN            ,37443.20       
2021-07-10 20:00:00 -0400 EDT,33510.00       ,false          ,NaN            ,37443.20       
2021-07-11 20:00:00 -0400 EDT,34227.52       ,false          ,NaN            ,37443.20       
2021-07-12 20:00:00 -0400 EDT,33115.39       ,false          ,NaN            ,37443.20       
2021-07-13 20:00:00 -0400 EDT,32726.77       ,false          ,NaN            ,37040.57       
2021-07-14 20:00:00 -0400 EDT,32822.24       ,false          ,NaN            ,36693.69       
2021-07-15 20:00:00 -0400 EDT,31835.57       ,false          ,NaN            ,36584.71       
2021-07-16 20:00:00 -0400 EDT,31392.18       ,false          ,NaN            ,36101.79       
2021-07-17 20:00:00 -0400 EDT,31499.84       ,false          ,NaN            ,35848.25       
2021-07-18 20:00:00 -0400 EDT,31770.00       ,false          ,NaN            ,35848.25       
2021-07-19 20:00:00 -0400 EDT,30835.74       ,false          ,NaN            ,35153.51       
2021-07-20 20:00:00 -0400 EDT,29793.49       ,false          ,NaN            ,34326.85       
2021-07-21 20:00:00 -0400 EDT,32130.88       ,false          ,NaN            ,34326.85       
2021-07-22 20:00:00 -0400 EDT,32297.41       ,false          ,NaN            ,34326.85       
2021-07-23 20:00:00 -0400 EDT,33600.00       ,false          ,NaN            ,34326.85       
2021-07-24 20:00:00 -0400 EDT,33818.50       ,false          ,NaN            ,34326.85       
2021-07-25 20:00:00 -0400 EDT,35381.89       ,true           ,30434.36       ,NaN            
2021-07-26 20:00:00 -0400 EDT,37275.00       ,true           ,32440.58       ,NaN            
2021-07-27 20:00:00 -0400 EDT,39448.47       ,true           ,32440.58       ,NaN            
2021-07-28 20:00:00 -0400 EDT,40001.27       ,true           ,33480.79       ,NaN            
2021-07-29 20:00:00 -0400 EDT,39988.93       ,true           ,33649.69       ,NaN            
2021-07-30 20:00:00 -0400 EDT,42198.71       ,true           ,33649.69       ,NaN            
2021-07-31 20:00:00 -0400 EDT,41553.70       ,true           ,35315.89       ,NaN            
2021-08-01 20:00:00 -0400 EDT,39862.91       ,true           ,35315.89       ,NaN            
2021-08-02 20:00:00 -0400 EDT,39170.60       ,true           ,35315.89       ,NaN            
2021-08-03 20:00:00 -0400 EDT,38186.26       ,true           ,35315.89       ,NaN            
2021-08-04 20:00:00 -0400 EDT,39737.01       ,true           ,35315.89       ,NaN            
2021-08-05 20:00:00 -0400 EDT,40857.29       ,true           ,35315.89       ,NaN            
2021-08-06 20:00:00 -0400 EDT,42775.33       ,true           ,35315.89       ,NaN            
2021-08-07 20:00:00 -0400 EDT,44615.91       ,true           ,36002.79       ,NaN            
2021-08-08 20:00:00 -0400 EDT,43780.01       ,true           ,36492.44       ,NaN            
2021-08-09 20:00:00 -0400 EDT,46278.39       ,true           ,36916.39       ,NaN            
2021-08-10 20:00:00 -0400 EDT,45588.21       ,true           ,37730.36       ,NaN            
2021-08-11 20:00:00 -0400 EDT,45561.30       ,true           ,38593.53       ,NaN            
2021-08-12 20:00:00 -0400 EDT,44396.04       ,true           ,38593.53       ,NaN            
2021-08-13 20:00:00 -0400 EDT,47794.50       ,true           ,38593.53       ,NaN            
2021-08-14 20:00:00 -0400 EDT,47074.43       ,true           ,39083.53       ,NaN            
2021-08-15 20:00:00 -0400 EDT,46979.66       ,true           ,39134.14       ,NaN            
2021-08-16 20:00:00 -0400 EDT,45926.01       ,true           ,39854.25       ,NaN            
2021-08-17 20:00:00 -0400 EDT,44692.48       ,true           ,39854.25       ,NaN            
2021-08-18 20:00:00 -0400 EDT,44686.18       ,true           ,39854.25       ,NaN            
2021-08-19 20:00:00 -0400 EDT,46752.51       ,true           ,39854.25       ,NaN            
2021-08-20 20:00:00 -0400 EDT,49315.73       ,true           ,40873.96       ,NaN            
2021-08-21 20:00:00 -0400 EDT,48830.04       ,true           ,41855.20       ,NaN            
2021-08-22 20:00:00 -0400 EDT,49246.39       ,true           ,42002.48       ,NaN            
2021-08-23 20:00:00 -0400 EDT,49538.02       ,true           ,43591.97       ,NaN            
2021-08-24 20:00:00 -0400 EDT,47711.04       ,true           ,43591.97       ,NaN            
2021-08-25 20:00:00 -0400 EDT,48995.51       ,true           ,43591.97       ,NaN            
2021-08-26 20:00:00 -0400 EDT,46823.91       ,true           ,43591.97       ,NaN            
2021-08-27 20:00:00 -0400 EDT,49054.08       ,true           ,43591.97       ,NaN            
2021-08-28 20:00:00 -0400 EDT,48888.21       ,true           ,43591.97       ,NaN            
2021-08-29 20:00:00 -0400 EDT,48767.83       ,true           ,43591.97       ,NaN            
2021-08-30 20:00:00 -0400 EDT,46989.67       ,true           ,43591.97       ,NaN            
2021-08-31 20:00:00 -0400 EDT,47130.36       ,true           ,43591.97       ,NaN            
2021-09-01 20:00:00 -0400 EDT,48807.64       ,true           ,43591.97       ,NaN            
2021-09-02 20:00:00 -0400 EDT,49264.86       ,true           ,43591.97       ,NaN            
2021-09-03 20:00:00 -0400 EDT,49990.71       ,true           ,43591.97       ,NaN            
2021-09-04 20:00:00 -0400 EDT,49912.98       ,true           ,43968.67       ,NaN            
2021-09-05 20:00:00 -0400 EDT,51762.71       ,true           ,44839.41       ,NaN            
2021-09-06 20:00:00 -0400 EDT,52663.90       ,true           ,46324.16       ,NaN            
2021-09-07 20:00:00 -0400 EDT,46767.97       ,true           ,46324.16       ,NaN            
2021-09-08 20:00:00 -0400 EDT,46051.40       ,false          ,NaN            ,54419.72       
2021-09-09 20:00:00 -0400 EDT,46383.98       ,false          ,NaN            ,54419.72       
2021-09-10 20:00:00 -0400 EDT,44841.86       ,false          ,NaN            ,54419.72       
2021-09-11 20:00:00 -0400 EDT,45159.99       ,false          ,NaN            ,53747.06       
2021-09-12 20:00:00 -0400 EDT,46060.29       ,false          ,NaN            ,53747.06       
2021-09-13 20:00:00 -0400 EDT,44945.00       ,false          ,NaN            ,53690.00       
2021-09-14 20:00:00 -0400 EDT,47068.83       ,false          ,NaN            ,53690.00       
2021-09-15 20:00:00 -0400 EDT,48124.85       ,false          ,NaN            ,53690.00       
2021-09-16 20:00:00 -0400 EDT,47739.99       ,false          ,NaN            ,53690.00       
2021-09-17 20:00:00 -0400 EDT,47277.91       ,false          ,NaN            ,53630.03       
2021-09-18 20:00:00 -0400 EDT,48304.99       ,false          ,NaN            ,53630.03       
2021-09-19 20:00:00 -0400 EDT,47236.54       ,false          ,NaN            ,53347.27       
2021-09-20 20:00:00 -0400 EDT,42968.23       ,false          ,NaN            ,51289.60       
2021-09-21 20:00:00 -0400 EDT,40643.80       ,false          ,NaN            ,48817.02       
2021-09-22 20:00:00 -0400 EDT,43536.08       ,false          ,NaN            ,48817.02       
2021-09-23 20:00:00 -0400 EDT,44856.33       ,false          ,NaN            ,48817.02       
2021-09-24 20:00:00 -0400 EDT,42803.66       ,false          ,NaN            ,48817.02       
2021-09-25 20:00:00 -0400 EDT,42678.89       ,false          ,NaN            ,48817.02       
2021-09-26 20:00:00 -0400 EDT,43204.99       ,false          ,NaN            ,48817.02       
2021-09-27 20:00:00 -0400 EDT,42169.63       ,false          ,NaN            ,48817.02       
2021-09-28 20:00:00 -0400 EDT,41016.55       ,false          ,NaN            ,48817.02       
2021-09-29 20:00:00 -0400 EDT,41535.58       ,false          ,NaN            ,48817.02       
2021-09-30 20:00:00 -0400 EDT,43822.50       ,false          ,NaN            ,48817.02       
2021-10-01 20:00:00 -0400 EDT,48141.12       ,false          ,NaN            ,48817.02       
2021-10-02 20:00:00 -0400 EDT,47665.49       ,false          ,NaN            ,48817.02       
2021-10-03 20:00:00 -0400 EDT,48186.67       ,false          ,NaN            ,48817.02       
2021-10-04 20:00:00 -0400 EDT,49227.47       ,true           ,41198.07       ,NaN            
2021-10-05 20:00:00 -0400 EDT,51456.11       ,true           ,42985.76       ,NaN            
2021-10-06 20:00:00 -0400 EDT,55315.89       ,true           ,44945.76       ,NaN            
2021-10-07 20:00:00 -0400 EDT,53779.80       ,true           ,46394.84       ,NaN            
2021-10-08 20:00:00 -0400 EDT,53911.20       ,true           ,46663.40       ,NaN            
2021-10-09 20:00:00 -0400 EDT,54939.04       ,true           ,46663.40       ,NaN            
2021-10-10 20:00:00 -0400 EDT,54685.65       ,true           ,47230.13       ,NaN            
2021-10-11 20:00:00 -0400 EDT,57477.01       ,true           ,48639.58       ,NaN            
2021-10-12 20:00:00 -0400 EDT,56022.44       ,true           ,48639.58       ,NaN            
2021-10-13 20:00:00 -0400 EDT,57382.65       ,true           ,48639.58       ,NaN            
2021-10-14 20:00:00 -0400 EDT,57340.97       ,true           ,49257.80       ,NaN            
2021-10-15 20:00:00 -0400 EDT,61659.77       ,true           ,50493.83       ,NaN            
2021-10-16 20:00:00 -0400 EDT,60860.86       ,true           ,52763.23       ,NaN            
2021-10-17 20:00:00 -0400 EDT,61526.00       ,true           ,52763.23       ,NaN            
2021-10-18 20:00:00 -0400 EDT,62024.36       ,true           ,52763.23       ,NaN            
2021-10-19 20:00:00 -0400 EDT,64275.54       ,true           ,53784.48       ,NaN            
2021-10-20 20:00:00 -0400 EDT,65961.01       ,true           ,55774.32       ,NaN            
2021-10-21 20:00:00 -0400 EDT,62198.06       ,true           ,55774.32       ,NaN            
2021-10-22 20:00:00 -0400 EDT,60690.30       ,true           ,55774.32       ,NaN            
2021-10-23 20:00:00 -0400 EDT,61310.78       ,true           ,55774.32       ,NaN            
2021-10-24 20:00:00 -0400 EDT,60868.64       ,true           ,55774.32       ,NaN            
2021-10-25 20:00:00 -0400 EDT,63060.79       ,true           ,55774.32       ,NaN            
2021-10-26 20:00:00 -0400 EDT,60307.68       ,true           ,55774.32       ,NaN            
2021-10-27 20:00:00 -0400 EDT,58431.16       ,true           ,55774.32       ,NaN            
2021-10-28 20:00:00 -0400 EDT,60571.49       ,true           ,55774.32       ,NaN            
2021-10-29 20:00:00 -0400 EDT,62235.12       ,true           ,55774.32       ,NaN            
2021-10-30 20:00:00 -0400 EDT,61830.12       ,true           ,55774.32       ,NaN            
2021-10-31 20:00:00 -0400 EDT,61300.36       ,true           ,55774.32       ,NaN            
2021-11-01 20:00:00 -0400 EDT,60900.60       ,true           ,55774.32       ,NaN            
2021-11-02 20:00:00 -0400 EDT,63207.02       ,true           ,55774.32       ,NaN            
2021-11-03 20:00:00 -0400 EDT,62911.98       ,true           ,55774.32       ,NaN            
2021-11-04 20:00:00 -0400 EDT,61400.74       ,true           ,55774.32       ,NaN            
2021-11-05 20:00:00 -0400 EDT,60957.54       ,true           ,55774.32       ,NaN            
2021-11-06 20:00:00 -0400 EDT,61468.70       ,true           ,55774.32       ,NaN            
2021-11-07 19:00:00 -0500 EST,63267.05       ,true           ,55774.32       ,NaN            
2021-11-08 19:00:00 -0500 EST,67520.02       ,true           ,58066.69       ,NaN            
2021-11-09 19:00:00 -0500 EST,66943.02       ,true           ,59731.02       ,NaN            
2021-11-10 19:00:00 -0500 EST,64920.01       ,true           ,59731.02       ,NaN            
2021-11-11 19:00:00 -0500 EST,64774.26       ,true           ,59731.02       ,NaN            
2021-11-12 19:00:00 -0500 EST,64128.40       ,true           ,59731.02       ,NaN            
2021-11-13 19:00:00 -0500 EST,64395.68       ,true           ,59731.02       ,NaN            
2021-11-14 19:00:00 -0500 EST,65512.15       ,true           ,59731.02       ,NaN            
2021-11-15 19:00:00 -0500 EST,63594.02       ,true           ,59731.02       ,NaN            
2021-11-16 19:00:00 -0500 EST,60064.67       ,true           ,59731.02       ,NaN            
2021-11-17 19:00:00 -0500 EST,60375.38       ,true           ,59731.02       ,NaN            
2021-11-18 19:00:00 -0500 EST,56908.36       ,false          ,NaN            ,67962.31       
2021-11-19 19:00:00 -0500 EST,58061.58       ,false          ,NaN            ,66356.92       
2021-11-20 19:00:00 -0500 EST,59705.98       ,false          ,NaN            ,66356.92       
2021-11-21 19:00:00 -0500 EST,58711.87       ,false          ,NaN            ,66356.92       
2021-11-22 19:00:00 -0500 EST,56311.04       ,false          ,NaN            ,65904.97       
2021-11-23 19:00:00 -0500 EST,57570.81       ,false          ,NaN            ,65387.96       
2021-11-24 19:00:00 -0500 EST,57164.57       ,false          ,NaN            ,65387.96       
2021-11-25 19:00:00 -0500 EST,58920.02       ,false          ,NaN            ,65387.96       
2021-11-26 19:00:00 -0500 EST,53726.07       ,false          ,NaN            ,65018.51       
2021-11-27 19:00:00 -0500 EST,54750.00       ,false          ,NaN            ,62942.36       
2021-11-28 19:00:00 -0500 EST,57275.35       ,false          ,NaN            ,62942.36       
2021-11-29 19:00:00 -0500 EST,57774.49       ,false          ,NaN            ,62942.36       
2021-11-30 19:00:00 -0500 EST,56864.35       ,false          ,NaN            ,62942.36       
2021-12-01 19:00:00 -0500 EST,57197.72       ,false          ,NaN            ,62942.36       
2021-12-02 19:00:00 -0500 EST,56483.70       ,false          ,NaN            ,62942.36       
2021-12-03 19:00:00 -0500 EST,53593.16       ,false          ,NaN            ,62942.36       
2021-12-04 19:00:00 -0500 EST,49165.04       ,false          ,NaN            ,60139.79       
2021-12-05 19:00:00 -0500 EST,49369.97       ,false          ,NaN            ,60139.79       
2021-12-06 19:00:00 -0500 EST,50551.76       ,false          ,NaN            ,60139.79       
2021-12-07 19:00:00 -0500 EST,50581.24       ,false          ,NaN            ,60139.79       
2021-12-08 19:00:00 -0500 EST,50457.91       ,false          ,NaN            ,60139.79       
2021-12-09 19:00:00 -0500 EST,47598.65       ,false          ,NaN            ,60139.79       
2021-12-10 19:00:00 -0500 EST,47110.10       ,false          ,NaN            ,59640.44       
2021-12-11 19:00:00 -0500 EST,49286.58       ,false          ,NaN            ,59339.36       
2021-12-12 19:00:00 -0500 EST,50066.67       ,false          ,NaN            ,59339.36       
2021-12-13 19:00:00 -0500 EST,46690.00       ,false          ,NaN            ,59011.57       
2021-12-14 19:00:00 -0500 EST,48356.78       ,false          ,NaN            ,55782.76       
2021-12-15 19:00:00 -0500 EST,48865.04       ,false          ,NaN            ,55782.76       
2021-12-16 19:00:00 -0500 EST,47625.01       ,false          ,NaN            ,55782.76       
2021-12-17 19:00:00 -0500 EST,46171.16       ,false          ,NaN            ,55005.85       
2021-12-18 19:00:00 -0500 EST,46851.58       ,false          ,NaN            ,54452.40       
2021-12-19 19:00:00 -0500 EST,46706.40       ,false          ,NaN            ,54452.40       
2021-12-20 19:00:00 -0500 EST,46881.45       ,false          ,NaN            ,53771.36       
2021-12-21 19:00:00 -0500 EST,48892.28       ,false          ,NaN            ,53771.36       
2021-12-22 19:00:00 -0500 EST,48593.03       ,false          ,NaN            ,53771.36       
2021-12-23 19:00:00 -0500 EST,50791.74       ,false          ,NaN            ,53771.36       
2021-12-24 19:00:00 -0500 EST,50768.77       ,false          ,NaN            ,53771.36       
2021-12-25 19:00:00 -0500 EST,50393.82       ,false          ,NaN            ,53771.36       
2021-12-26 19:00:00 -0500 EST,50774.64       ,false          ,NaN            ,53771.36       
2021-12-27 19:00:00 -0500 EST,50699.99       ,false          ,NaN            ,53771.36       
2021-12-28 19:00:00 -0500 EST,47549.71       ,false          ,NaN            ,53771.36       
2021-12-29 19:00:00 -0500 EST,46471.07       ,false          ,NaN            ,53086.22       
2021-12-30 19:00:00 -0500 EST,47120.87       ,false          ,NaN            ,52897.60       
2021-12-31 19:00:00 -0500 EST,46224.39       ,false          ,NaN            ,52897.60       
2022-01-01 19:00:00 -0500 EST,47738.59       ,false          ,NaN            ,52897.60       
2022-01-02 19:00:00 -0500 EST,47288.00       ,false          ,NaN            ,52897.60       
2022-01-03 19:00:00 -0500 EST,46425.24       ,false          ,NaN            ,52335.99       
2022-01-04 19:00:00 -0500 EST,45841.08       ,false          ,NaN            ,52335.99       
2022-01-05 19:00:00 -0500 EST,43421.31       ,false          ,NaN            ,51613.57       
2022-01-06 19:00:00 -0500 EST,43103.05       ,false          ,NaN            ,49872.54       
2022-01-07 19:00:00 -0500 EST,41551.11       ,false          ,NaN            ,48420.74       
2022-01-08 19:00:00 -0500 EST,41664.78       ,false          ,NaN            ,47781.47       
2022-01-09 19:00:00 -0500 EST,41841.90       ,false          ,NaN            ,47781.47       
2022-01-10 19:00:00 -0500 EST,41830.29       ,false          ,NaN            ,47106.62       
2022-01-11 19:00:00 -0500 EST,42724.97       ,false          ,NaN            ,47106.62       
2022-01-12 19:00:00 -0500 EST,43888.86       ,false          ,NaN            ,47106.62       
2022-01-13 19:00:00 -0500 EST,42553.99       ,false          ,NaN            ,47106.62       
2022-01-14 19:00:00 -0500 EST,43063.65       ,false          ,NaN            ,47106.62       
2022-01-15 19:00:00 -0500 EST,43078.45       ,false          ,NaN            ,47106.62       
2022-01-16 19:00:00 -0500 EST,43072.28       ,false          ,NaN            ,47106.62       
2022-01-17 19:00:00 -0500 EST,42205.23       ,false          ,NaN            ,47106.62       
2022-01-18 19:00:00 -0500 EST,42358.47       ,false          ,NaN            ,46854.69       
2022-01-19 19:00:00 -0500 EST,41681.18       ,false          ,NaN            ,46687.53       
2022-01-20 19:00:00 -0500 EST,40720.01       ,false          ,NaN            ,46687.53       
2022-01-21 19:00:00 -0500 EST,36473.91       ,false          ,NaN            ,44388.83       
2022-01-22 19:00:00 -0500 EST,35069.18       ,false          ,NaN            ,41754.40       
2022-01-23 19:00:00 -0500 EST,36255.15       ,false          ,NaN            ,41754.40       
2022-01-24 19:00:00 -0500 EST,36682.98       ,false          ,NaN            ,41754.40       
2022-01-25 19:00:00 -0500 EST,36948.81       ,false          ,NaN            ,41754.40       
2022-01-26 19:00:00 -0500 EST,36786.72       ,false          ,NaN            ,41754.40       
2022-01-27 19:00:00 -0500 EST,37187.97       ,false          ,NaN            ,41754.40       
2022-01-28 19:00:00 -0500 EST,37728.78       ,false          ,NaN            ,41754.40       
2022-01-29 19:00:00 -0500 EST,38167.09       ,false          ,NaN            ,41754.40       
2022-01-30 19:00:00 -0500 EST,37917.66       ,false          ,NaN            ,41754.40       
2022-01-31 19:00:00 -0500 EST,38480.92       ,false          ,NaN            ,41754.40       
2022-02-01 19:00:00 -0500 EST,38699.50       ,false          ,NaN            ,41754.40       
2022-02-02 19:00:00 -0500 EST,36872.13       ,false          ,NaN            ,41754.40       
2022-02-03 19:00:00 -0500 EST,37282.76       ,false          ,NaN            ,41754.40       
2022-02-04 19:00:00 -0500 EST,41563.58       ,false          ,NaN            ,41754.40       
2022-02-05 19:00:00 -0500 EST,41394.72       ,false          ,NaN            ,41754.40       
2022-02-06 19:00:00 -0500 EST,42379.00       ,true           ,36617.29       ,NaN            
2022-02-07 19:00:00 -0500 EST,43825.73       ,true           ,37481.61       ,NaN            
2022-02-08 19:00:00 -0500 EST,44027.00       ,true           ,38055.42       ,NaN            
2022-02-09 19:00:00 -0500 EST,44375.01       ,true           ,38055.42       ,NaN            
2022-02-10 19:00:00 -0500 EST,43512.27       ,true           ,38150.24       ,NaN            
2022-02-11 19:00:00 -0500 EST,42385.30       ,true           ,38150.24       ,NaN            
2022-02-12 19:00:00 -0500 EST,42194.51       ,true           ,38150.24       ,NaN            
2022-02-13 19:00:00 -0500 EST,42062.88       ,true           ,38150.24       ,NaN            
2022-02-14 19:00:00 -0500 EST,42535.61       ,true           ,38150.24       ,NaN            
2022-02-15 19:00:00 -0500 EST,44544.86       ,true           ,38150.24       ,NaN            
2022-02-16 19:00:00 -0500 EST,43881.74       ,true           ,38426.10       ,NaN            
2022-02-17 19:00:00 -0500 EST,40550.85       ,true           ,38426.10       ,NaN            
2022-02-18 19:00:00 -0500 EST,39989.91       ,true           ,38426.10       ,NaN            
2022-02-19 19:00:00 -0500 EST,40077.06       ,true           ,38426.10       ,NaN            
2022-02-20 19:00:00 -0500 EST,38340.51       ,false          ,NaN            ,44177.59       
2022-02-21 19:00:00 -0500 EST,37008.82       ,false          ,NaN            ,43472.11       
2022-02-22 19:00:00 -0500 EST,38239.23       ,false          ,NaN            ,42947.25       
2022-02-23 19:00:00 -0500 EST,37212.93       ,false          ,NaN            ,42947.25       
2022-02-24 19:00:00 -0500 EST,38322.13       ,false          ,NaN            ,42947.25       
2022-02-25 19:00:00 -0500 EST,39203.45       ,false          ,NaN            ,42947.25       
2022-02-26 19:00:00 -0500 EST,39116.73       ,false          ,NaN            ,42947.25       
2022-02-27 19:00:00 -0500 EST,37674.16       ,false          ,NaN            ,42947.25       
2022-02-28 19:00:00 -0500 EST,43169.34       ,true           ,32550.50       ,NaN            
2022-03-01 19:00:00 -0500 EST,44412.49       ,true           ,35292.51       ,NaN            
2022-03-02 19:00:00 -0500 EST,43901.73       ,true           ,35779.30       ,NaN            
2022-03-03 19:00:00 -0500 EST,42458.50       ,true           ,35779.30       ,NaN            
2022-03-04 19:00:00 -0500 EST,39140.52       ,true           ,35779.30       ,NaN            
2022-03-05 19:00:00 -0500 EST,39394.25       ,true           ,35779.30       ,NaN            
2022-03-06 19:00:00 -0500 EST,38420.81       ,true           ,35779.30       ,NaN            
2022-03-07 19:00:00 -0500 EST,38025.20       ,true           ,35779.30       ,NaN            
2022-03-08 19:00:00 -0500 EST,38727.27       ,true           ,35779.30       ,NaN            
2022-03-09 19:00:00 -0500 EST,41926.13       ,true           ,35779.30       ,NaN            
2022-03-10 19:00:00 -0500 EST,39411.82       ,true           ,35779.30       ,NaN            
2022-03-11 19:00:00 -0500 EST,38729.58       ,true           ,35779.30       ,NaN            
2022-03-12 19:00:00 -0500 EST,38815.42       ,true           ,35779.30       ,NaN            
2022-03-13 20:00:00 -0400 EDT,37793.60       ,true           ,35779.30       ,NaN            
2022-03-14 20:00:00 -0400 EDT,39671.36       ,true           ,35779.30       ,NaN            
2022-03-15 20:00:00 -0400 EDT,39280.33       ,true           ,35779.30       ,NaN            
2022-03-16 20:00:00 -0400 EDT,41115.50       ,true           ,35779.30       ,NaN            
2022-03-17 20:00:00 -0400 EDT,40910.04       ,true           ,35779.30       ,NaN            
2022-03-18 20:00:00 -0400 EDT,41760.93       ,true           ,35779.30       ,NaN            
2022-03-19 20:00:00 -0400 EDT,42204.36       ,true           ,36511.43       ,NaN            
2022-03-20 20:00:00 -0400 EDT,41256.15       ,true           ,36786.75       ,NaN            
2022-03-21 20:00:00 -0400 EDT,41017.41       ,true           ,36786.75       ,NaN            
2022-03-22 20:00:00 -0400 EDT,42364.13       ,true           ,37037.45       ,NaN            
2022-03-23 20:00:00 -0400 EDT,42882.78       ,true           ,37506.07       ,NaN            
2022-03-24 20:00:00 -0400 EDT,43995.00       ,true           ,38786.27       ,NaN            
2022-03-25 20:00:00 -0400 EDT,44312.67       ,true           ,39741.90       ,NaN            
2022-03-26 20:00:00 -0400 EDT,44517.98       ,true           ,40460.44       ,NaN            
2022-03-27 20:00:00 -0400 EDT,46834.96       ,true           ,41198.96       ,NaN            
2022-03-28 20:00:00 -0400 EDT,47115.61       ,true           ,43120.63       ,NaN            
2022-03-29 20:00:00 -0400 EDT,47442.20       ,true           ,43201.13       ,NaN            
2022-03-30 20:00:00 -0400 EDT,47063.55       ,true           ,43201.13       ,NaN            
2022-03-31 20:00:00 -0400 EDT,45514.96       ,true           ,43201.13       ,NaN            
2022-04-01 20:00:00 -0400 EDT,46284.63       ,true           ,43201.13       ,NaN            
2022-04-02 20:00:00 -0400 EDT,45802.96       ,true           ,43201.13       ,NaN            
2022-04-03 20:00:00 -0400 EDT,46407.02       ,true           ,43201.13       ,NaN            
2022-04-04 20:00:00 -0400 EDT,46615.51       ,true           ,43201.13       ,NaN            
2022-04-05 20:00:00 -0400 EDT,45480.01       ,true           ,43201.13       ,NaN            
2022-04-06 20:00:00 -0400 EDT,43169.99       ,false          ,NaN            ,49582.54       
2022-04-07 20:00:00 -0400 EDT,43462.85       ,false          ,NaN            ,48484.21       
2022-04-08 20:00:00 -0400 EDT,42277.81       ,false          ,NaN            ,48431.02       
2022-04-09 20:00:00 -0400 EDT,42760.35       ,false          ,NaN            ,47727.18       
2022-04-10 20:00:00 -0400 EDT,42128.26       ,false          ,NaN            ,47666.79       
2022-04-11 20:00:00 -0400 EDT,39496.29       ,false          ,NaN            ,46079.44       
2022-04-12 20:00:00 -0400 EDT,40065.63       ,false          ,NaN            ,45147.71       
2022-04-13 20:00:00 -0400 EDT,41131.80       ,false          ,NaN            ,45147.71       
2022-04-14 20:00:00 -0400 EDT,39933.88       ,false          ,NaN            ,45147.71       
2022-04-15 20:00:00 -0400 EDT,40554.46       ,false          ,NaN            ,45147.71       
2022-04-16 20:00:00 -0400 EDT,40374.37       ,false          ,NaN            ,44849.54       
2022-04-17 20:00:00 -0400 EDT,39696.03       ,false          ,NaN            ,44551.43       
2022-04-18 20:00:00 -0400 EDT,40799.74       ,false          ,NaN            ,44492.70       
2022-04-19 20:00:00 -0400 EDT,41493.19       ,false          ,NaN            ,44492.70       
2022-04-20 20:00:00 -0400 EDT,41350.81       ,false          ,NaN            ,44492.70       
